,name,price,comment,data_person,likes,dislikes
70,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",کسانی که میخواهم این مدل128گیگی رو بخرند یه نگاه قیمت به گیگa50 128کنید اگه تا حدودی یکی بودa50 بگیرید درضمن a30s سرعتش یکم از بقیه گوشی پایین تره,"مهدی چرمی
در تاریخ ۴ بهمن ۱۳۹۸",۱,۹
71,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",گوشی خوبی هست من دو هفته ای هست که گرفتم و نقص خاصی مشاهده نکردم,"عبدالله محبوبی اصل
خریدار
در تاریخ ۴ بهمن ۱۳۹۸",۲,۰
72,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰","گوشی فوق العاده ای است با توجه به قیمتش
طراحی زیبایی هم داره
تازه بدستم رسیده بعد مدتی نظرم به روز تر میکنم","هادی محمدی
خریدار
در تاریخ ۳ بهمن ۱۳۹۸",۳,۰
73,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",تا حالا هنگی نداشته,"رضا بقایی
خریدار
در تاریخ ۳ بهمن ۱۳۹۸",۲,۰
74,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰","وشی طی این دو هفته ای که خریدم بنظرم عالیه
خریدشو پیشنهاد میکنم تو این رنج قیمت
اگ بیشتر انتظار دارید بیشتر پول بدید برای گوشی بهتر و پرچم دار
ولی این یه میان رده عالیه نظر شخصی خودم
۴روزه بدستم رسید بعد از خرید","مهدی اربابی
خریدار
در تاریخ ۳ بهمن ۱۳۹۸",۳,۰
75,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",سلام سیم کارت دوم من انتن دهیش خوب نیست چکار کنم انتش بیشتر مواقع یه خط یا هیچی نداره..ایا نرم افزاری هست ک برای انتن خوب باشه معرفی بفرمایید,"کاربر دیجی‌کالا
در تاریخ ۳ بهمن ۱۳۹۸",۱,۳
76,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",من برای همسرم خریدم کاملا راضیه,"اکرم محمدقلی
خریدار
در تاریخ ۲ بهمن ۱۳۹۸",۶,۰
77,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",گوشی کار راه بنداز و خوبیه,"علی رضا فرمحمدی
در تاریخ ۲ بهمن ۱۳۹۸",۳,۰
78,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",از هر نظر عالی,"محب رضایی
خریدار
در تاریخ ۲ بهمن ۱۳۹۸",۴,۰
79,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",گوشی خیلی خوبیه من تو این ۳ ماه ازش راضی ام،ممنون,"محدثه احدی
خریدار
در تاریخ ۲ بهمن ۱۳۹۸",۳,۰
80,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",ممنون از دیجیکالا عالی بود,"علی تردست
خریدار
در تاریخ ۱ بهمن ۱۳۹۸",۳,۰
81,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰","همه چیزش خوبه درکل فقط رو اثرانگشتش اصلا حساب
درکل گوشیه خوبی فقط رواثرانگشتش حساب نکنید","کاربر مهمان
در تاریخ ۱ بهمن ۱۳۹۸",۳,۲
82,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰","گوشی خیلی خوبیه تو رنج قیمت خودش از برنده ای دیگه سره
داخل پکش کاور سیلیکونی و هندز فری هم داره که تو مشخصات ننوشتند خیلی صفحه با کیفیتی داره
من واقعا از کارکرد باهاش لذت میبرم تو خریدش شک نکنید
یه تومان با a50 فرق قیمتشه که اصلا فرق چندانی نداره","محمد فروهرنیا
خریدار
در تاریخ ۱ بهمن ۱۳۹۸",۴,۱
83,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",عالی حتما بخرید آپ شن های جلب در دی جی کالا من گرفتم راضی ام از دی جی کالا هم خریدم پیش نهاد می کنم,"مجید عشقی
در تاریخ ۱ بهمن ۱۳۹۸",۴,۱
84,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",راستش من چند روزه که این گوشی به دستم رسیده و دارم باهاش کار میکنم مشکل خاصی نداشته و تو این رده قیمتی به نظر گوشی من مناسبی هستش,"خبات وفائی
خریدار
در تاریخ ۳۰ دی ۱۳۹۸",۲,۱
85,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",با این مشخصات و این امکانات به نسبت قیمتش خوبه,"بابک خالق پرست
خریدار
در تاریخ ۳۰ دی ۱۳۹۸",۳,۰
86,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",در مقایسه با کالاهای مشابه از هیچی بهتره,"مهرداد نصیری طهرانی
خریدار
در تاریخ ۳۰ دی ۱۳۹۸",۱,۱
87,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",گوشی خوبیه بین رده a20وa50اما چند تا موضوع است.وزن گوشی با باطری سنگین انگار آجر دستته.دوم بلندگو گوشی که جای مناسبی نیست وقتی دراز کشیدی باهاش کار میکنی .مشکل دیگه ای نداره,"یوسف مهراندیش
در تاریخ ۲۹ دی ۱۳۹۸",۱,۱۰
88,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",سامسونگ فقط پول برندش رو میگیره اگه یه خورده بیشتر هزینه بکنید a50 بگیرین,"کاربر دیجی‌کالا
خریدار
در تاریخ ۲۹ دی ۱۳۹۸",۱,۱۹
89,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",من فک میکردم اثر انگشتش ضعیغه و دیر باز میکنه ولی حالا که گرفتم دیدم که چقدر عالیه تو یه ثانیه باز میشه. در کل عالیه. فقط نمیدونم اگه گلس بندازم روش بازم اثر انگشتش خوبه یا نه چون این محافظی که روشه خیلی نازکه فکر کنم فقط برای خش باشه ولی در کل عالیه.,"هادی حسن پور
در تاریخ ۲۹ دی ۱۳۹۸",۸,۲
90,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",سلام دوستان گوشی راضی کننده ای هست ولی چون با حوصله روش کار نشده چندتا ایراد کوچک داره که اونم قابل حله,"امین فریادی
خریدار
در تاریخ ۲۹ دی ۱۳۹۸",۰,۱
91,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",گوشی بسیارخوبیه باتوجه به امکاناتی که داره.شارژدهی خوب.یه مقداری نسبت به بازار قیمت بالاتری داشت.درضمن طول کابل شارژش هم کوتاه بود,"هادی حسنی
خریدار
در تاریخ ۲۹ دی ۱۳۹۸",۱,۲
92,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",از خرید این گوشی با توجه به قیمت کاملا راضی ام,"پویا اکرمی
خریدار
در تاریخ ۲۹ دی ۱۳۹۸",۱,۱
93,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",من این گوشی از بیرون خریدم عالی حرف نداره,"کاربر دیجی‌کالا
در تاریخ ۲۸ دی ۱۳۹۸",۱,۱
94,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",من ۲۴ دی خریدم عالیه بخرید حتما,"کاربر مهمان
در تاریخ ۲۸ دی ۱۳۹۸",۱,۱
95,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰","گوشی خوبیه و کار کردن باهاش راحته
دوربین خوبی داره و تاچش هم روان هست
حافظه 128 گیگ کاملا مناسبه
رنگ های جالبی داره
اثر انگشت روی صفحه امده که خوب کار می‌کنه ولی قبل از نصب گلس باید معرفی کنید انگشت رو
تشخیص چهره هم خوب کار کرد و راضی کننده هست
تو بازی حجیم که من تست کردم مشکلی ندیدم
بنچمارک هم گرفتم 126 هزار رو نشون داد
Antutu benchmark 8
دوربین تو شب هم راضی کننده هست تست کردم در حد موبایل خوبه
فکر میکنم اگه رم 6 داشت برای حافظه 128 بهتر بود","صلاح الدین سبط الشیخ
خریدار
در تاریخ ۲۸ دی ۱۳۹۸",۳,۱
96,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",خوب فقط قیمتش زیاد از طرفی اثر انگشتش خوب کار نمی کنه و شارژر هم در می یاد اگه حواست نباشه سیم شارژ یه زره دستت بهش بخوره شل بشه شارژ نمی کنه,"بهروز خالقی
خریدار
در تاریخ ۲۸ دی ۱۳۹۸",۰,۲
97,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",این گوشی جزو بهترین گوشی های میان ردست. با کلی تحقیق خریدم. پیشنهاد میکنم تو این رنج قیمت بخرین.,"هادی جعفری
خریدار
در تاریخ ۲۸ دی ۱۳۹۸",۲,۱
98,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",عالی بخرین,"هادی آقاسی
در تاریخ ۲۸ دی ۱۳۹۸",۱,۱
99,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",خیلی گوشیه خوبیه واقعا .ولی مشکلش اینه که زود به نظرم شارژ خالی میکنه که یکم تو ذوق میزنه .من سفیدشو دارم‌,"زهرا باقری
در تاریخ ۲۸ دی ۱۳۹۸",۰,۴
100,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",خوب گوشییه,"مهرداد ورمزیار
خریدار
در تاریخ ۲۷ دی ۱۳۹۸",۱,۱
101,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",نسبت به قیمت گوشی خوب و خوش دستی است.پیشنهاد میشه,"کاربر دیجی‌کالا
خریدار
در تاریخ ۲۷ دی ۱۳۹۸",۱,۱
102,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",اگه تو پیشنهاد شگفت انگیز باشه ارزش خرید داره,"MEHRAN SABERI
خریدار
در تاریخ ۲۷ دی ۱۳۹۸",۰,۴
103,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",از خرید این محصول راضی هستم,"Samira Azizi
خریدار
در تاریخ ۲۷ دی ۱۳۹۸",۲,۲
104,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰","این گوشی درمقابل۶.۲نوکیا ک هم قیمت هستن تقریبا،عالیه،ازنزدیک بررسی کردم
دوربین سلفی این بهترازنوکیا،باتریش بهتره،لوازم جانبی هم دسترس همه جا.من۲۷۷۰خریدم،بااین قیمت بهترین گوشبه شک نکنید.توبازارهم نسخه هند۹۰٪
ک کیفیت هم خوبه","لیلا بختیاری
در تاریخ ۲۶ دی ۱۳۹۸",۳,۰
105,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",ظاهرش خیلی شیکه و در کل نسبت به قیمتش عالیه,"اشکان شاخوره
خریدار
در تاریخ ۲۶ دی ۱۳۹۸",۳,۰
106,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",سلام دوستان این گوشی عالیه فقط یه نکته داره وقتی خریدین برچسب صفحشو عوض نکنین چون اگه محافظ صفحه نمایشی جز خودش بزارین اثر انگشت ضعیف کار میکنه.,"سجاد پویا
در تاریخ ۲۵ دی ۱۳۹۸",۴,۰
107,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",اگر خواستید بخرید سری a a70 بخرید,"علی یوسفوند
در تاریخ ۲۵ دی ۱۳۹۸",۲,۱۶
108,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",گوشی خوب و خوش دستیه نسبت به گوشی a7 که قبلا داشتم خوش دست تر و خوش ساخت تره تجربه دلپذیره بهت دست میده,"محمدصادق سلطانی مقدم
خریدار
در تاریخ ۲۵ دی ۱۳۹۸",۵,۰
109,گوشی موبایل سامسونگ مدل Galaxy A30s SM-A307FN/DS دو سیم کارت ظرفیت 128 گیگابایت,"۲,۹۰۰,۰۰۰",ممنون از دی جی کالا. واقعا قیمتش نسبتیه شهرستان خوب بود وراضیم,"احمد باغبان نیکو
خریدار
در تاریخ ۲۵ دی ۱۳۹۸",۲,۰
